,MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
72614,,0.0,,,,,,,0.0,,,,,,,,,CID659627,O=C1CCC(=O)N1CNc1ccccn1
72615,,,,,,,,0.0,,,,,,,0.0,,,CID659626,CCOC(=O)CC1(C)NC(=O)c2c(C)sc(C(=O)OCC)c2N1
72616,,,,,,,,,,,,,,,1.0,,,CID2314691,COC(=O)c1nc(NC(=O)c2ccccc2Cl)n[nH]1
72617,,,,,,,,,,,,,,,0.0,,,CID6235472,COc1cc(/C=C/C(=O)O)cc2c1OCCO2
72618,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,CID748770,COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1OC
72619,,,,,,,0.0,,,,,,,,,0.0,0.0,CID2314696,O=C(Nc1ccc(SC(F)F)cc1)C1=COCCO1
72620,,,,,,0.0,,,,,,0.0,,,,,,CID2238533,Cc1ccc(NS(=O)(=O)c2cc(C(=O)NCc3ccccn3)ccc2Cl)cc1
72621,0.0,,,,,,,,,0.0,,0.0,0.0,,,,0.0,CID2415764,O=c1cc(CSc2nnnn2-c2ccccc2)nc2scc(-c3ccccc3)n12
72622,,,,,,,,,,,,,,0.0,,,,CID1075107,COc1ccc(C(=O)NNC(=O)c2cc3cccc(OC)c3oc2=O)cc1
72623,,,,,,,,,0.0,,,,,0.0,,,,CID2376550,CCN(CC)S(=O)(=O)c1cc(C(=O)NC2=NCCS2)ccc1Cl
72624,,,,,,,,,,,,,,,0.0,,,CID1488301,CCOC(=O)Cn1c(-c2ccccc2)ccc(C#N)c1=O
72625,,,,,,0.0,,,,,,,,,,,,CID5422140,CCCc1cc(=O)oc2cc(C)c(CN3CCCC3)c(O)c12
72626,,,,,,,,,,,,,,0.0,,,,CID680713,CCOC(=O)NC1(Nc2ccc(C)cc2)Oc2ccccc2O1
72627,,,,,,,,,,,,,,0.0,0.0,,,CID1488306,C=CCn1c(-c2ccccc2)ccc(C#N)c1=O
72628,,,,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,CID2897831,COC(=O)c1ccccc1NC(=O)C(C)Oc1ccccc1
72629,,,,,,,,,,,,0.0,,,,,,CID1863987,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1NC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O
72630,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,CID971081,CC(=O)n1nc(-c2cccnc2)nc1N
72631,,,,,,,,,,,,,,,0.0,,,CID971088,COc1ccc(Cl)cc1NC(=S)NCc1ccccn1
72632,,,,,,,,,,,,,,0.0,0.0,,,CID2161761,CC(=O)c1c(C)[nH]c(C(=O)CSc2ncnc3sc(-c4ccccc4)cc23)c1C
72633,,,,,,0.0,,,,,,,,,,,,CID2203881,O=C1NC(=O)C(=Cc2ccccc2OCc2ccccc2F)C(=O)N1
72634,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,CID648110,COc1ccccc1C1(O)CCN(CC(=O)Nc2c(C)nn(C)c2C)CC1
72635,,,,,,,,,,,,,,0.0,,,,CID2236599,Cc1ccc(C(=O)NC(=S)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)c(Cl)c1
72636,,,,,,,,,,,,,,,,0.0,,CID661339,CCCCNCC(=O)Nc1ccc(-c2nc3cc(NC(=O)CNCCCC)ccc3o2)cc1
72637,,,,,,,,,,,,,,0.0,,,,CID591202,COC(=O)c1ccc(CSC2=NCCS2)cc1
72638,,,,,,,,,,,,,,,0.0,,,CID3368053,NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3cccs3)nc3ccccc23)cc1
72639,,,,,,,,,,,,0.0,,,,,,CID3143516,Cc1cc(C)nc(SCc2nnc(SCC(=O)Nc3nc(-c4ccccc4)cs3)n2C)n1
72640,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,CID3245883,COc1ccc(NC(=O)NCc2cccn2C)c(OC)c1
72641,,,,,0.0,,,,,,,0.0,,,,,,CID3245884,Cc1cc(C)c2c(n1)nn1c(C3CC3)cc(C(F)(F)F)nc21
72642,,,,,,0.0,,,,,,0.0,,,,,,CID678271,O=C(Nc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1
72643,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,CID5215535,CCSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1cccc(C)c1
72644,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,CID667147,O=c1cc(Cn2ccnc2)c2cc3c(cc2o1)CCC3
72645,,,0.0,,,,,,,,,,0.0,,,,,CID5677299,CN1C(=O)C(=CNc2ccccn2)C(=O)N(C)C1=O
72646,,,,,,,,,,,,,,,0.0,,,CID4073357,COc1ccc(OCC(=O)N/N=C(\C)c2cc3ccccc3o2)cc1
72647,,,,,,,,,0.0,,,,,,,,,CID2947420,Cc1ccc(S(=O)(=O)C2CCOC2=O)cc1
72648,,,0.0,,,,0.0,,,,,,,,,,0.0,CID3236978,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccc(C(=O)NC2CC2)cc1)NCc1ccco1
72649,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,CID3236979,COc1cccc(-c2nc(-c3ccc(NC(=O)Cc4ccccc4OC)cc3)no2)c1
72650,,,,,,,,0.0,0.0,,,,,,,,0.0,CID934575,CCS(=O)(=O)c1nc2ccccc2n1CC(=O)N1CCCCC1
72651,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,CID1291590,C=CCn1c(COc2cccc3ccc(C)nc23)nnc1SCC(N)=O
72652,,,0.0,,,,,,,,0.0,,,,,,0.0,CID3236972,OCCNc1cc(-n2nc(-c3ccccc3)cc2-c2ccccc2)ncn1
72653,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,CID3236973,CCOc1ccccc1CNS(=O)(=O)c1ccc2[nH]c(=O)sc2c1
72654,,,,0.0,,,,,0.0,,,,,,,,,CID3236970,COc1ccc(CCNC(=O)C2CC(=O)N(C3CCCC3)C2)cc1OC
72655,,,,,,,0.0,,,,0.0,,,,,,,CID298474,CCOCc1cc(C)[nH]c(=O)c1C#N
72656,,,,,,,,,,,,,0.0,,,,0.0,CID3236976,O=C(Cn1cnc2c(oc3ccccc32)c1=O)NCc1ccco1
72657,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,CID3236977,CCOc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)CC)cc1
72658,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,,CID3236974,Cc1ccc(-n2nnc3c(SCC(=O)N4CCN(c5ccccc5)CC4)ncnc32)cc1
72659,,,,,0.0,,,0.0,,,,,,,,0.0,,CID3236975,CCOc1cc(N2C(=O)CC3CS(=O)(=O)CC32)c(OCC)cc1NC(=O)c1ccccc1
72660,,,,,,,,,0.0,,,,,,,,,CID2207252,CCCCC(=O)Nc1ccc(C(=O)Nc2nnc(COC)s2)cc1
72661,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,CID2180822,COCc1nnc(NC(=O)CCCOc2ccccc2)s1
72662,,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,CID662982,Cc1cc(OCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c2c3c(c(=O)oc2c1)CCC3
72663,,,,,,,,,,,,,,0.0,,,,CID2216028,Cc1ccc(S(=O)(=O)N2CCC(C)CC2)c([N+](=O)[O-])c1
72664,0.0,,,,,,,,,0.0,,,0.0,,,,,CID2971411,NC(=O)c1ccsc1NC(=O)c1cccs1
72665,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,CID718139,CCOC(=O)c1nnn(-c2ccccc2C#N)c1C
72666,,,,,,,,,,,,,,,0.0,,,CID3331081,CCOc1ccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccc(OC)cc3)CC2)cc1
72667,,,,,,0.0,,,,,,,,,,,,CID2304711,CC(C)SCCCOc1ccc(C(C)(C)C)cc1
72668,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,0.0,CID2576894,O=C(Nc1ccc(S(=O)(=O)NCc2ccco2)cc1)c1ccc2ccccc2n1
72669,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,CID2166232,COC(=O)C1CCN(C(=O)CCCOc2ccccc2)CC1
72670,0.0,,,,,,,,1.0,,,,,,,,0.0,CID2237247,O=C(c1cc2ncc(Br)cn2n1)N1CCN(C(=O)c2ccco2)CC1
72671,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,CID1090110,Oc1ccccc1CNc1nc2ccccc2n1CCN1CCCCC1
72672,,,,,,0.0,,,,,,,,,0.0,,,CID843036,CCOC(=O)c1cc(C(=O)Nc2cccc(C)c2)nn1C
72673,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,CID894278,O=S(=O)(CCSc1nc2ccccc2o1)Cc1ccccc1
72674,0.0,,,,,,,,,,,,,,,,,CID3348973,COc1ccc(OC)c2[nH]c(=O)c(CCNC(=O)C(C)C)cc12
72675,,,,,,,,0.0,,,,,,,,,,CID2878491,O=C(c1ccccc1F)N1CCN(CC2CC3C=CC2C3)CC1
72676,,,,,,0.0,,,,,,,,,,,,CID1131425,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1
72677,,,,,,,0.0,,0.0,,0.0,,,,,0.0,0.0,CID1251362,COC(=O)c1ccccc1NC(=O)c1cccc(NC(=O)c2ccc(Br)o2)c1C
72678,,,,,,,,,,,,,,0.0,0.0,,,CID2148557,CCSC1=NCCN1S(=O)(=O)c1ccc2ccccc2c1
72679,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,,,,CID362128,CN1CC(=O)N(C)c2ncn(Cc3ccccc3)c2C1=O
72680,,,,,,0.0,,,,,,,,,,,,CID1050335,O=C(c1cc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)N1CCCC1
72681,,,,,0.0,,0.0,,,,,,0.0,,,,,CID2234530,O=C(CN1CCN(c2ccccc2)CC1)Nc1nccs1
72682,,,,,,0.0,,,,,,,,,,,,CID1355735,O=C(Nc1ccccc1-c1nc2ccccc2[nH]1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
72683,,,,,,,,,,,,,,0.0,,,,CID2851498,O=[N+]([O-])c1ccc(-c2ccc(/C=N/Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)o2)cc1
72684,,,,,,,,0.0,,,,,,,,,,CID1291811,Cc1cc(=O)oc2ccc(OCC(=O)N(Cc3ccc(F)cc3)Cc3ccco3)cc12
72685,,,,,,0.0,,,,,,,,,,,,CID1355739,O=C(Nc1cccc2ccccc12)c1ccc(S(=O)(=O)N2CCOCC2)cc1
72686,,,,,,,0.0,,,0.0,,,,,0.0,,,CID648036,COc1ccc(C(=O)N2CCSC2=S)cc1OC
72687,,,,,,,,,,,,,,,,,0.0,CID648037,Cn1c(COc2ccccc2)nnc1SCCSc1nnc(COc2ccccc2)n1C
72688,,,,,,,0.0,,,,,,,,,,0.0,CID648034,O=C(c1cc2ccccc2oc1=O)N(Cc1ccco1)CC1CCCO1
72689,,,,,,,,,,,,,0.0,,,,,CID648035,Cc1cc(NC(=O)Cn2nc(-c3ccccc3F)ccc2=O)ccc1-n1cnnn1
72690,0.0,,,0.0,0.0,,,,,,,,,,,,,CID648032,Cc1ccc(S(=O)(=O)Cn2nnnc2CN2CCCC3(CCCCC3)C2)cc1
72691,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,CID648033,O=C(Cn1nnc(-c2ccccc2NC(=O)c2ccco2)n1)Nc1ccccc1
72692,0.0,,,,,,0.0,,,,,,,,,,,CID648030,COc1ccccc1C(=O)Nn1c(C2CCC2)nc2ccccc2c1=O
72693,,,,,,,,,,,,,,,,,0.0,CID648031,Cc1ccc(OCC(O)CN2CCN(CC(O)COc3ccc(C)cc3)CC2)cc1
72694,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,CID2411498,CCOC(=O)c1[nH]c(CSc2nnnn2-c2ccccc2C)c(C(=O)OCC)c1C
72695,0.0,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,CID648038,Cc1ccc(N(Cc2cc(=O)[nH]c3ccccc23)C(=O)c2ccco2)cc1
72696,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,CID648039,CCOc1ccccc1C(=O)N1CCC(n2nnc3cc(C)ccc32)CC1
72697,,,,,,,,,,,,,,,,0.0,,CID963027,OCCN1CCN(C(=S)c2ccc(Cl)c(Cl)c2)CC1
72698,,,,,,,,,,,,,,,0.0,,,CID1487963,CS(=O)(=O)c1cnc(-c2ccccc2)nc1Oc1ccc(Cl)cc1
72699,,,,,,0.0,,,,,,,,,,,,CID2315873,CN(C)c1ccc(N2CN=C3SCC(=O)N3C2)cc1
72700,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,,,,CID665659,Cc1ccccc1Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O
72701,0.0,,,,,,,,,0.0,,,,,,,,CID665658,COCCCn1/c(=N/C(=O)c2ccc3c(c2)OCO3)c(C#N)cc2c(=O)n3cccc(C)c3nc21
72702,,,,,,,0.0,,,,,,,,,,,CID665653,COc1cc2c(cc1OC)-c1cc(Nc3ccc4c(c3)OCCO4)nc(=O)n1CC2
72703,,,,0.0,,,,0.0,,,,,,,,,,CID665652,COC(=O)CNC(=O)c1ccc(=O)oc1
72704,0.0,0.0,,0.0,,,,,,,0.0,,,,,,0.0,CID665651,Cc1cc(NCCN2CCOCC2)n2ncc(-c3ccccc3)c2n1
72705,0.0,,,,,,0.0,,0.0,,,0.0,,,,0.0,0.0,CID665650,Cn1c(Br)nc2c1c(=O)n(CC(O)COc1ccccc1)c(=O)n2C
72706,,,0.0,,,,,0.0,,,,,0.0,,,,,CID665657,Cc1ccc2cc3c(NC(=O)CC(C)C)nn(C)c3nc2c1
72707,,,0.0,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,CID665656,COc1ccc(C2C(C(=O)c3sc(C)nc3C)=C(O)C(=O)N2CCCn2ccnc2)cc1
72708,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,CID665654,CNC(=O)CCc1nc(-c2ccc(C(C)(C)C)cc2)no1
72709,,0.0,,,,,,,,,,,0.0,,,0.0,,CID1953555,Cc1ccc(S(=O)(=O)N(C)CCCC(=O)N2CCOCC2)cc1
72710,,,,,,,,,,,,,,,0.0,,,CID3890901,Cc1ccc(NC(=O)C2(NC(=O)c3cccc(N4C(=O)CSC4c4ccccc4)c3)CCCCC2)cc1
72711,,,,,,,,,,,,,0.0,,,0.0,,CID2155754,COc1ccc(-c2nnc(SCC(=O)N3CCOCC3)o2)cc1OC
72712,,,,,,,,,0.0,0.0,,,,,,,,CID34281,Cc1cc(C(=O)Nc2ccccc2)c(C)o1
72713,,,,,,,,0.0,,0.0,,,,,,,,CID5727370,N/C(=N\c1nc2ccccc2o1)NC(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O
72714,0.0,,,,,,0.0,,,,,,,,,,,CID2579543,COc1ccc(-c2nnc(SCc3cc(C)cc(C)c3)o2)cc1
72715,,,0.0,,0.0,,,0.0,,,,,,,0.0,,,CID664388,COc1cc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2cc(C)ccn2)ccc1O
72716,,,0.0,0.0,,,,,,,,,0.0,,0.0,,,CID664389,CCCCn1c2nc3ccccc3nc2c2c(=O)n(CCC)cnc21
72717,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,CID664386,Cn1nc(-c2ccc(OCC(=O)N3CCN(Cc4ccccc4)CC3)cc2)c2ccccc2c1=O
72718,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,,,,,CID664387,N#Cc1nc(Cc2cccc3ccccc23)oc1N1CCCCC1
72719,,,,,,,,0.0,,,,,0.0,,,,,CID81423,Nc1ccc2cn[nH]c2c1
72720,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,CID664385,Cc1cccc2cc(COC(=O)c3ccccn3)c(=O)[nH]c12
72721,,,0.0,0.0,,,,,,,,,,,,,,CID664382,N=c1c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n3ccccc3nc2n1CCCN1CCOCC1
72722,,,,0.0,,,,0.0,,,,,0.0,,,,,CID664383,CCN(CC)C(=O)CSc1nc2ccccc2c(=O)n1OC
72723,0.0,,,,,,0.0,,,,,,,,,,,CID664380,COc1ccccc1-c1nc(C#N)c(N2CCN(C(c3ccccc3)c3ccccc3)CC2)o1
72724,,,,,,,,,,,,,,,,0.0,0.0,CID664381,COc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2N2CCC(C)CC2)cc1
72725,,,,,,,,,,,,,,,0.0,,,CID791324,CCN1CCN(Cc2cccc(Oc3ccccc3)c2)CC1
72726,,,,,,,,,,0.0,,,,,0.0,,,CID726031,Cc1nnc(SCc2ccc(C(=O)O)cc2)s1
72727,,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,CID763911,COc1cc(OC)cc(C(=O)Nc2cccc(C(C)=O)c2)c1
72728,,,,,,0.0,,,,,,,,,,,,CID3271604,CC(=O)c1cccc(N2C(=O)C3C4C=CC(C4=C(C)C)C3C2=O)c1
72729,,,,,,,,,,,,,,0.0,,,,CID1477184,N#Cc1c(C(F)(F)F)cc(-c2cccc(Cl)c2)[nH]c1=O
72730,,,,,,,,,,,,,,0.0,,,,CID3839471,O=C(NCc1ccccn1)c1cccn1-c1ncc(C(F)(F)F)cc1Cl
72731,,,,,,,,,,,,,,0.0,,,,CID1477187,O=S1(=O)CC/C(=N\c2ccc(Cl)cc2)c2ccsc21
72732,,,,0.0,,,,,,,,,,0.0,,,,CID535431,Cc1cc(=O)n2c(c1C#N)SC1CCCCC12O
72733,,,,,,,0.0,,,,,0.0,0.0,,,,0.0,CID2233047,Cc1cccc(OCC(=O)Nc2cc(C)ccc2O)c1
72734,,,,,,,,,,,,0.0,0.0,,,,,CID615939,O=c1c2c3c(sc2nc2n1CCC2)CCC3
72735,,,,,,,,,,,,,,,0.0,,,CID2726018,O=C1CCCN1CC(O)CS(=O)(=O)c1ccccc1
72736,,,,,,,,,0.0,,,0.0,,,,,,CID1248318,NC(=O)c1ccccc1OCC(=O)NS(=O)(=O)c1ccc(Cl)cc1
72737,,,,,,,,,,,,0.0,,,,,,CID2726011,Cc1ccc(S(=O)(=O)CC(O)CN2CCCC2=O)cc1
72738,0.0,,,0.0,,,,,,0.0,0.0,,,,,,,CID3242078,COc1ccc(Cc2nc(-c3ccc(NC(=O)c4cccnc4)cc3)no2)cc1
72739,,,,,,,,,,,,0.0,,,,,,CID2199395,COc1cc(/C=N/NC(=O)Nc2ccccc2)ccc1OCCOc1ccccc1C
72740,,,,,,0.0,,,,,,,,,,,,CID2851300,Cc1nnsc1C(=O)NC(C)C12CC3CC(CC(C3)C1)C2
72741,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,CID1252473,O=C(COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1Cl)NCc1ccccn1
72743,,,,,,,,,0.0,,0.0,,,,,,,CID3211739,CCOC(=O)CN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1cccs1
72744,,,,,,,,,0.0,,,,,,,,,CID1073190,COc1ccc(CNC(=O)c2c(C)nc3ccccn23)cc1
72745,,,,,,,,,,,,,,0.0,,,,CID1487448,N#Cc1c(-c2ccccc2)ccn(Cc2ccc(Cl)cc2)c1=O
72746,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,CID2950074,O=C1CC(N2CCC(O)(c3ccc(Cl)cc3)CC2)C(=O)N1Cc1ccc(N2CCCC2=O)cc1
72747,,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,CID891156,COc1ccc(OC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1
72748,,,,,0.0,,,,0.0,0.0,,,,,,,,CID2198048,Cc1ccc(S(=O)(=O)NC(C)(C)CSc2nnc(N)s2)cc1
72749,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,CID3245536,COc1ccccc1-n1cnc2cc(C(=O)NCc3ccco3)ccc21
72750,,,,0.0,0.0,,,,,,,,,,,,,CID2179616,CCS(=O)(=O)NCCCCc1ccccc1
72751,,,,,,,,,,,,,,0.0,,,,CID2101602,CC(=O)c1ccc(OCC(=O)Nc2ccc3nc(C)sc3c2)cc1
72752,,,,,,,,,0.0,,0.0,,,,,,,CID1152813,COc1ccc(-n2nnnc2SCC(=O)Nc2nc3c(s2)CCCC3)cc1
72753,,,,,,,,,,,,,,,0.0,,,CID2338127,CCOc1ncccc1C(=O)OCC(=O)Nc1ccc2c(c1)OCO2
72754,,,,,,,,,,,,,,,0.0,,,CID3431772,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=S)N1CCN(Cc2ccc3c(c2)OCO3)CC1
72755,0.0,,,,,,0.0,,,,,,,,,,0.0,CID664528,CCCCN1CN(S(=O)(=O)c2cccs2)c2nc3ccccc3nc21
72756,,,,0.0,,,,,,0.0,,,,,,,,CID664529,CC1CN(c2oc(-c3ccco3)nc2C#N)CC(C)O1
72757,0.0,,0.0,0.0,,,,,,,,,,,,,,CID664522,N#Cc1nc(-c2ccc(OCc3ccccc3Cl)cc2)oc1NCCCn1ccnc1
72758,0.0,,,,,0.0,,,,,,,,,,,,CID664523,CCSc1ncnc2c1oc1ccccc12
72759,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,CID2330337,c1ccc(CNc2ncnc3c2oc2ccccc23)nc1
72760,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,CID664526,CC(C)CC(NC(=O)NCc1ccc(Cl)cc1)C(=O)O
72761,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,CID664527,CN1CCc2c(sc3c2c(=O)n(-c2ccccc2)c2nncn32)C1
72762,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,CID2330332,CN1C(c2ccc(F)cc2)=CS/C1=C(\C#N)c1nnc2n1-c1ccccc1SC2
72763,,,,,0.0,,,,,,,,,,,,,CID664525,O=S(=O)(c1cccs1)N1CN(Cc2cccs2)c2nc3ccccc3nc21
72764,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,CID2621339,Cc1cc(-n2c(C)cc(C(=O)CSc3nnnn3-c3ccccc3)c2C)no1
72765,0.0,,,,0.0,,,0.0,,,,,0.0,,,0.0,0.0,CID2102550,Cc1noc(C)c1COC(=O)c1cc2c(C)nn(-c3ccc(F)cc3)c2s1
72766,,,,,,,,,,,,,,,0.0,,,CID4455754,CCNc1nc(OC)nc(N2CCC(Cc3ccccc3)CC2)n1
72767,,,,,,,,,,,,0.0,0.0,,,,,CID711266,O=C(c1ccco1)N1CCN(C(=O)N2CCOCC2)CC1
72768,,,,,,0.0,,,,,,,,,,,,CID1352287,COc1cccc(/C=C2\SC(=S)N(CCC(=O)Nc3cccc(OC)c3)C2=O)c1
72769,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,CID2085771,COc1ccc(C(C)(C)C)cc1NC(=O)c1cncc(Br)c1
72770,,,,,,,,,,,,,,0.0,,,,CID2460559,Cc1ccc(NC(=O)CN(C)C(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1
72771,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,CID2085773,O=C(NCc1ccco1)c1nn(-c2ccccc2)c(=O)c2ccccc12
72772,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,CID647741,CC(=O)Nc1ccc(C(=O)CSc2nnc3scc(-c4ccccc4)n23)cc1
72773,,,,,0.0,,,,,0.0,,,,,,,,CID666625,CCC(C)N1C(=O)NC(=O)C2(Cc3cc(C)ccc3N(C)C2)C1=O
72774,,,,,,0.0,,,,,,,,,,,,CID1115399,O=C(OCCc1ccc(SC(=O)c2ccccc2)s1)c1ccccc1
72775,,,,,,0.0,,,,,,,,,,,,CID4219965,CSc1nc(-c2ccccc2)nn1C(=O)c1ccc(Cl)cc1
72776,,,,,,,,,,,,,,,0.0,,,CID2977034,COc1ccc(CC(=O)NC(C)c2nnc(SCC(=O)c3ccc(OC)cc3)n2C)cc1
72777,,,,,,,,,,,,,,,0.0,,,CID1432034,Cc1ccc(NC(=O)c2ccc(Nc3ccccc3F)nc2)cc1
72778,,,,,,,,,,,0.0,,,,,,,CID1151543,COc1ccc(NC(=O)CSc2nnc(C)n2Cc2ccccc2)cc1
72779,0.0,,,,,0.0,,0.0,,,,,,,,0.0,0.0,CID647745,O=C(NC1CC2CCCC(C1)N2Cc1ccco1)NC12CC3CC(CC(C3)C1)C2
72780,,0.0,,,,,,0.0,0.0,,,0.0,,,,0.0,,CID2975882,CCOc1cccc(C(=O)NC2CCCCC2)c1
72781,,,,,,,,0.0,0.0,,0.0,,,,,,,CID2369459,O=C(O)COc1ccc(Oc2ccccc2)cc1
72782,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,,,0.0,,CID647744,COc1ccc(Nc2nc(C)c3ccccc3n2)cc1
72783,,,,,,,,,,,,,0.0,,,,,CID3240496,COc1cc(N2C(=O)NC3CC2(C)Oc2ccccc23)cc(OC)c1OC
72784,,0.0,,,,,,0.0,0.0,,,,,,,0.0,,CID4888254,COCCN1C(=O)c2oc3ccccc3c(=O)c2C1c1cccc(O)c1
72785,,,,,,0.0,,,,,,,,,,,,CID795156,O=C(N/N=C/c1ccccc1Cl)c1cccc(F)c1
72786,,,,,,,,,,,,,,,0.0,,,CID693206,Cc1cc(C)n(-c2ccc(C(=O)O)cc2)n1
72787,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,CID774159,Cc1cc(Cl)ccc1OCC(=O)N1CCCCC1
72788,,,,,,,,,,,0.0,,,,,,,CID2248956,CCCCNCCCCOc1ccccc1
72789,,,,,,,,,,,0.0,,,,0.0,,,CID3300777,COc1ccc(S(=O)(=O)NC(CC(=O)N2CCC3(CC2)OCCO3)C(C)C)cc1
72790,,,,,,,,,,,,,,,0.0,,,CID4589550,CC1CCCC/C1=N\NC(=S)Nc1ccccc1
72791,,,,,,,,,,,,,,0.0,,,,CID2141151,O=C(CSc1nc(=O)c2c([nH]1)CCN(Cc1ccc(F)cc1)C2)Nc1ccc(F)cc1
72792,,,,,,,,,,,,,,0.0,,,,CID575481,C/C(=N\NC(=O)C1CC1(c1ccccc1)c1ccccc1)c1ccco1
72793,,,,,,0.0,,,,,0.0,,,,,,,CID1379260,COc1ccccc1-n1c(O)cc(=O)nc1SCC(=O)Nc1cccc2ccccc12
72794,0.0,,0.0,,,,0.0,,,,,,,,,,,CID1254451,O=C(Nc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1)c1cccnc1
72795,,0.0,,,,,,,,,,,,,,,,CID5307969,CC(C)Cc1cc(C(=O)NCCN2CCOCC2)no1
72796,,,,,,0.0,,,,,,,,0.0,,,,CID1254455,COc1ccc(-c2cc3ccccc3oc2=O)cc1NC(=O)c1cccnc1
72797,0.0,,,,,,0.0,,,,,,,,,,,CID718901,CCCn1nnc(NC(=O)Cc2ccc(Cl)cc2)n1
72798,,,,,,0.0,,,,,,,,,,,,CID2940376,COc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2CCCN2CCCCC2)c(OC)c1
